stop_id,stop_name,city,route_type,routes_serviced,flood_risk_category,access_to_hospital_category,job_access_category,worker_vulnerability_category,latitude,longitude
306273,FLATBUSH AV/E 46 ST,nyc,Bus,"['B9', 'B41']",2,1,1,1,40.616934,-73.930461
308153,AV N/E 48 ST,nyc,Bus,['B41'],2,1,1,1,40.618868,-73.928964
308154,AV N/E 46 ST,nyc,Bus,['B41'],2,1,1,1,40.618746,-73.931183
303326,AV N/SCHENECTADY AV,nyc,Bus,['B41'],2,1,1,1,40.618725,-73.929357
801030,LINCOLN RD/FLATBUSH AV,nyc,Bus,"['B16', 'B48', 'B43']",0,0,1,1,40.660858,-73.961379
308074,LINCOLN RD/FLATBUSH AV,nyc,Bus,"['B16', 'B43']",0,0,1,1,40.660843,-73.961463
307646,FLATBUSH AV/OCEAN AV,nyc,Bus,"['B16', 'B41']",0,0,1,1,40.662643,-73.962143
303791,WASHINGTON AV/EMPIRE BL,nyc,Bus,"['B48', 'B43']",0,1,1,1,40.663103,-73.960971
308076,LINCOLN RD/FLATBUSH AV,nyc,Bus,['B48'],0,0,0,1,40.660662,-73.962371
306958,EMPIRE BL/FLATBUSH AV,nyc,Bus,['B48'],0,1,1,1,40.663138,-73.961778
303976,BEDFORD AV/EMPIRE BL,nyc,Bus,['B49'],0,1,1,1,40.662983,-73.957279
306325,FLATBUSH AV/EMPIRE BL,nyc,Bus,['B41'],0,0,1,1,40.663012,-73.962211
302623,FLATBUSH AV/LINCOLN RD,nyc,Bus,['B41'],0,0,1,1,40.660947,-73.961001
303710,EMPIRE BL/WASHINGTON AV,nyc,Bus,['B43'],0,1,1,1,40.663205,-73.961095
303711,EMPIRE BL/BEDFORD AV,nyc,Bus,['B43'],0,1,1,1,40.663504,-73.95684
303712,EMPIRE BL/ROGERS AV,nyc,Bus,['B43'],0,1,1,2,40.663662,-73.953993
303790,EMPIRE BL/BEDFORD AV,nyc,Bus,['B43'],0,1,1,1,40.663526,-73.957647
307642,OCEAN AV/LINCOLN RD,nyc,Bus,['B16'],0,0,0,1,40.660874,-73.962778
306524,14 AV/39 ST,nyc,Bus,"['B16', 'B35']",1,0,2,2,40.639486,-73.983782
306526,36 ST/CHURCH AV,nyc,Bus,['B16'],1,0,2,2,40.641281,-73.982751
306711,14 AV/CHURCH AV,nyc,Bus,['B35'],1,0,2,2,40.64189,-73.981284
301612,86 ST/RIDGE BL,nyc,Bus,['B16'],1,0,1,1,40.623914,-74.033361
301613,86 ST/3 AV,nyc,Bus,['B16'],1,0,1,1,40.62342,-74.031246
303000,3 AV/86 ST,nyc,Bus,['B37'],1,0,1,1,40.623355,-74.031131
308268,3 AV/89 ST,nyc,Bus,['B37'],1,0,1,1,40.621144,-74.032088
302877,3 AV/88 ST,nyc,Bus,['B37'],1,0,1,1,40.622314,-74.031433
301626,FT HAMILTON PY/66 ST,nyc,Bus,['B16'],1,0,2,2,40.630267,-74.009619
308104,FT HAMILTON PY/64 ST,nyc,Bus,['B16'],1,1,2,2,40.631299,-74.008081
306591,56 ST/FT HAMILTON PKY,nyc,Bus,['B16'],0,1,2,2,40.634755,-74.002338
306540,56 ST/11 AV,nyc,Bus,['B16'],0,1,2,2,40.633542,-74.000324
306541,56 ST/12 AV,nyc,Bus,['B16'],0,1,2,2,40.632199,-73.998112
306542,56 ST/13 AV,nyc,Bus,['B16'],0,1,2,2,40.63114,-73.996354
307518,13 AV/56 ST,nyc,Bus,['B16'],0,1,2,2,40.630907,-73.996513
301689,57 ST/12 AV,nyc,Bus,['B16'],0,1,2,2,40.63209,-73.999243
301690,57 ST/11 AV,nyc,Bus,['B16'],0,1,2,2,40.633462,-74.001513
301691,57 ST/FT HAMILTON PY,nyc,Bus,['B16'],0,1,2,2,40.634494,-74.003217
306543,56 ST/NEW UTRECHT AV,nyc,Bus,['B16'],1,1,2,2,40.630533,-73.995353
306544,14 AV/56 ST,nyc,Bus,['B16'],1,2,2,2,40.629954,-73.993706
306519,14 AV/53 ST,nyc,Bus,['B16'],1,1,2,2,40.631642,-73.991944
306520,14 AV/50 ST,nyc,Bus,['B16'],2,1,2,2,40.63333,-73.990189
307619,50 ST/13 AV,nyc,Bus,['B11'],2,1,2,2,40.634173,-73.992311
301177,50 ST/14 AV,nyc,Bus,['B11'],2,1,2,2,40.632924,-73.990247
301178,50 ST/15 AV,nyc,Bus,['B11'],2,1,2,2,40.631556,-73.987988
306521,14 AV/47 ST,nyc,Bus,['B16'],1,1,2,2,40.635007,-73.988445
301288,49 ST/16 AV,nyc,Bus,['B11'],1,1,2,2,40.631241,-73.985751
301289,49 ST/15 AV,nyc,Bus,['B11'],1,1,2,2,40.632558,-73.988008
301290,49 ST/14 AV,nyc,Bus,['B11'],1,1,2,2,40.633931,-73.990207
306522,14 AV/44 ST,nyc,Bus,['B16'],0,1,2,2,40.636695,-73.98669
306523,14 AV/41 ST,nyc,Bus,['B16'],0,1,2,2,40.638371,-73.984946
301679,13 AV/39 ST,nyc,Bus,['B16'],0,1,2,2,40.6404,-73.986628
302688,39 ST/12 AV,nyc,Bus,['B35'],0,1,2,2,40.641698,-73.98821
306532,39 ST/13 AV,nyc,Bus,['B35'],0,1,2,2,40.640389,-73.986038
901125,16 AV/ 42 ST,nyc,Bus,['B11'],0,1,2,2,40.634858,-73.981639
301646,36 ST/CLARA ST,nyc,Bus,['B16'],0,1,2,2,40.642802,-73.985374
302767,CHURCH AV/E 5 ST,nyc,Bus,['B35'],0,0,2,2,40.644332,-73.975965
302768,CHURCH AV/E 3 ST,nyc,Bus,['B35'],0,0,2,2,40.643558,-73.977836
307947,CHURCH AV/MC DONALD AV,nyc,Bus,['B35'],0,0,2,2,40.642696,-73.979883
306874,CHURCH AV/STORY ST,nyc,Bus,['B35'],0,0,2,2,40.641969,-73.981612
302771,CHURCH AV/CHESTER AV,nyc,Bus,['B35'],0,0,2,2,40.641445,-73.982859
306563,MC DONALD AV/ALBEMARLE RD,nyc,Bus,"['B69', 'B67']",0,0,2,2,40.644796,-73.979879
306550,MC DONALD AV/CHURCH AV,nyc,Bus,"['B69', 'B67']",0,0,2,2,40.643391,-73.979491
301647,36 ST/12 AV,nyc,Bus,['B16'],0,1,2,2,40.643499,-73.986516
301648,12 AV/CHESTER AV,nyc,Bus,['B16'],0,0,2,2,40.644517,-73.984026
301649,12 AV/DAHILL RD,nyc,Bus,['B16'],0,0,2,2,40.645623,-73.981193
301651,CATON AV/MC DONALD AV,nyc,Bus,['B16'],0,0,2,2,40.647264,-73.979852
301675,DAHILL RD/12 AV,nyc,Bus,['B16'],0,0,2,2,40.64585,-73.981164
301676,12 AV/CHESTER AV,nyc,Bus,['B16'],0,1,2,2,40.644382,-73.98475
306551,MC DONALD AV/ALBEMARLE RD,nyc,Bus,"['B69', 'B67']",0,0,2,2,40.645476,-73.979895
307102,MC DONALD AV/CATON AV,nyc,Bus,"['B69', 'B67']",0,0,2,2,40.647124,-73.980191
301652,CATON AV/E 4 ST,nyc,Bus,['B16'],0,0,2,2,40.647601,-73.976886
301653,CATON AV/OCEAN PY,nyc,Bus,['B16'],0,0,1,2,40.647749,-73.975405
301672,CATON AV/E 5 ST,nyc,Bus,['B16'],0,0,1,2,40.647752,-73.976731
301673,CATON AV/E 3 ST,nyc,Bus,['B16'],0,0,2,2,40.647563,-73.978551
301674,CATON AV/MC DONALD AV,nyc,Bus,['B16'],0,0,2,2,40.64739,-73.980133
301654,CATON AV/E 8 ST,nyc,Bus,['B16'],2,0,1,2,40.647732,-73.972587
301655,CATON AV/CONEY ISLAND AV,nyc,Bus,['B16'],2,0,1,2,40.648127,-73.971567
305741,CONEY ISLAND AV/CATON AV,nyc,Bus,['B68'],2,0,1,2,40.64794,-73.971448
301671,CATON AV/OCEAN PY,nyc,Bus,['B16'],2,0,1,2,40.647839,-73.974537
305739,PROSPECT PK SW/GREENWOOD AV,nyc,Bus,['B68'],2,0,1,2,40.65231,-73.972694
305740,CONEY ISLAND AV/CATON PL,nyc,Bus,['B68'],2,0,1,2,40.649732,-73.971963
301657,CATON AV/WESTMINSTER,nyc,Bus,['B16'],1,0,1,2,40.649312,-73.968453
301658,CATON AV/RUGBY RD,nyc,Bus,['B16'],1,0,1,2,40.650014,-73.966687
301659,CATON AV/E 16 ST,nyc,Bus,['B16'],1,0,1,2,40.650724,-73.964896
305724,CONEY ISLAND AV/CHURCH AV,nyc,Bus,['B68'],1,0,1,2,40.646768,-73.970833
302761,CHURCH AV/E 18 ST,nyc,Bus,['B35'],1,0,1,2,40.649346,-73.963494
302763,CHURCH AV/RUGBY RD,nyc,Bus,['B35'],1,0,1,2,40.647941,-73.967066
302764,CHURCH AV/WESTMINSTER RD,nyc,Bus,['B35'],1,0,1,2,40.647267,-73.968782
302765,CHURCH AV/CONEY ISLAND AV,nyc,Bus,['B35'],1,0,1,2,40.64651,-73.97071
307638,CATON AV/ST PAULS PL,nyc,Bus,['B16'],1,0,1,2,40.651613,-73.962646
303308,FLATBUSH AV/CATON AV,nyc,Bus,['B41'],1,1,1,2,40.652597,-73.959366
302759,CHURCH AV/FLATBUSH AV,nyc,Bus,['B35'],1,1,1,2,40.650341,-73.959407
302760,CHURCH AV/OCEAN AV,nyc,Bus,['B35'],1,1,1,2,40.650056,-73.961454
307639,OCEAN AV/CATON AV,nyc,Bus,['B16'],2,0,1,2,40.652502,-73.961377
303307,FLATBUSH AV/PARKSIDE AV,nyc,Bus,['B41'],2,1,1,2,40.655257,-73.959894
301414,WOODRUFF AV/OCEAN AV,nyc,Bus,['B12'],2,0,1,2,40.654176,-73.961621
901089,PARKSIDE AV/OCEAN AV,nyc,Bus,['B12'],2,0,1,2,40.654848,-73.961754
301309,PARKSIDE AV/OCEAN AV,nyc,Bus,['B12'],2,0,1,2,40.655129,-73.961122
301310,PARKSIDE AV/FLATBUSH AV,nyc,Bus,['B12'],2,1,1,2,40.655518,-73.960028
308349,OCEAN AV/PARKSIDE AV,nyc,Bus,['B16'],2,0,1,2,40.655139,-73.961837
307641,OCEAN AV/231 OCEAN AVENUE,nyc,Bus,['B16'],2,0,0,2,40.657322,-73.9622
303306,FLATBUSH AV/CHESTER CT,nyc,Bus,['B41'],2,0,1,2,40.658183,-73.960552
307643,OCEAN AV/LINCOLN RD,nyc,Bus,['B16'],1,0,0,1,40.660149,-73.962861
307644,OCEAN AV/OPP 231 OCEAN AV,nyc,Bus,['B16'],1,0,0,2,40.65739,-73.962405
301665,CATON AV/PARADE PL,nyc,Bus,['B16'],1,0,1,2,40.650779,-73.965097
301667,CATON AV/ARGYLE RD,nyc,Bus,['B16'],1,0,1,2,40.649526,-73.968251
301669,CATON AV/CONEY ISLAND AV,nyc,Bus,['B16'],1,0,1,2,40.648349,-73.971236
303247,FLATBUSH AV/PARK ENTRANCE,nyc,Bus,['B41'],1,1,1,1,40.665988,-73.964264
308070,FLATBUSH AV/GRAND ARMY PLZ,nyc,Bus,['B41'],1,1,1,1,40.672576,-73.968972
306716,FLATBUSH AV/GRAND ARMY PZ,nyc,Bus,['B41'],1,1,1,1,40.672222,-73.969008
303303,FLATBUSH AV/PROSPECT PARK ENT,nyc,Bus,['B41'],1,1,1,1,40.665554,-73.964232
305725,CONEY ISLAND AV/CATON AV,nyc,Bus,['B68'],1,0,1,2,40.648599,-73.971358
307623,CONEY ISLAND AV/PARK CI,nyc,Bus,['B68'],1,0,1,2,40.65043,-73.971891
305727,PROSPECT PK SW/GREENWOOD AV,nyc,Bus,['B68'],1,0,1,2,40.652993,-73.972686
305728,PROSPECT PK SW/VANDERBILT ST,nyc,Bus,['B68'],1,0,0,1,40.655038,-73.973276
305729,PROSPECT PK SW/TERRACE PL,nyc,Bus,['B68'],1,0,0,1,40.656765,-73.973777
305730,PROSPECT PK SW/11 AV,nyc,Bus,['B68'],1,0,0,1,40.658945,-73.975444
305731,PROSPECT PK SW/10 AV,nyc,Bus,['B68'],1,1,0,1,40.66007,-73.977772
307938,PROSPECT PK SW/BARTEL PRITCHARD SQ,nyc,Bus,['B68'],1,1,1,1,40.660853,-73.97939
305733,PROSPECT PK SW/BARTEL PRITCHARD SQ,nyc,Bus,['B68'],1,1,1,1,40.660699,-73.979409
306941,PROSPECT PK/PROSPECT PK SW,nyc,Bus,['B61'],1,1,1,1,40.660724,-73.9796
306075,PROSPECT PK SW/BARTEL PRITCHARD SQ,nyc,Bus,['B61'],1,1,1,1,40.661372,-73.979653
307645,OCEAN AV/PARKSIDE AV,nyc,Bus,['B16'],2,0,1,2,40.654503,-73.961946
301663,OCEAN AV/CATON AV,nyc,Bus,['B16'],2,0,1,2,40.652293,-73.961525
301664,CATON AV/ST PAULS PL,nyc,Bus,['B16'],2,0,1,2,40.651443,-73.96341
301677,37 ST/12 AV,nyc,Bus,['B16'],0,1,2,2,40.642846,-73.987053
301678,37 ST/13 AV,nyc,Bus,['B16'],0,1,2,2,40.641791,-73.985295
302772,13 AV/37 ST,nyc,Bus,['B35'],0,1,2,2,40.641846,-73.985129
302773,39 ST/13 AV,nyc,Bus,['B35'],0,1,2,2,40.640916,-73.986646
302774,39 ST/12 AV,nyc,Bus,['B35'],0,1,2,2,40.642204,-73.988772
301680,13 AV/41 ST,nyc,Bus,['B16'],0,1,2,2,40.639308,-73.987767
301681,13 AV/43 ST,nyc,Bus,['B16'],0,1,2,2,40.638193,-73.988924
302687,39 ST/FT HAMILTON PY,nyc,Bus,['B35'],0,1,2,2,40.642895,-73.990195
301682,13 AV/45 ST,nyc,Bus,['B16'],1,1,2,2,40.637074,-73.990095
301683,13 AV/47 ST,nyc,Bus,['B16'],1,1,2,2,40.635948,-73.991266
301684,13 AV/49 ST,nyc,Bus,['B16'],1,1,2,2,40.634862,-73.992394
306286,13 AV/50 ST,nyc,Bus,['B16'],1,1,2,2,40.634293,-73.992992
301173,50 ST/FT HAMILTON PY,nyc,Bus,['B11'],1,2,2,2,40.637656,-73.998083
301174,50 ST/11 AV,nyc,Bus,['B11'],1,2,2,2,40.636887,-73.996815
301175,50 ST/NEW UTRECHT AV,nyc,Bus,['B11'],1,2,2,2,40.635485,-73.994491
306943,49 ST/13 AV,nyc,Bus,['B11'],1,1,2,2,40.63529,-73.992473
301292,49 ST/NEW UTRECHT AV,nyc,Bus,['B11'],1,2,2,2,40.636566,-73.994628
301293,49 ST/11 AV,nyc,Bus,['B11'],1,2,2,2,40.637898,-73.996775
301685,13 AV/52 ST,nyc,Bus,['B16'],0,1,2,2,40.633149,-73.994185
301686,13 AV/54 ST,nyc,Bus,['B16'],0,1,2,2,40.632347,-73.99501
308366,FT HAMILTON PY/64 ST,nyc,Bus,['B16'],1,1,2,2,40.631109,-74.008621
305935,8 AV/65 ST,nyc,Bus,['B70'],1,0,1,2,40.632405,-74.012876
305887,8 AV/65 ST,nyc,Bus,['B70'],1,0,2,2,40.632874,-74.012174
301707,86 ST/5 AV,nyc,Bus,"['B16', 'S53', 'S93']",2,0,1,1,40.621637,-74.026347
305458,5 AV/81 ST,nyc,Bus,['B63'],2,0,1,1,40.624786,-74.024647
308422,5 AV/84 ST,nyc,Bus,['B63'],2,0,1,1,40.622587,-74.025544
301708,86 ST/4 AV,nyc,Bus,['B16'],1,0,1,1,40.623009,-74.028775
301709,86 ST/3 AV,nyc,Bus,['B16'],1,0,1,1,40.623508,-74.030868
302999,3 AV/83 ST,nyc,Bus,['B37'],1,0,1,1,40.62593,-74.030123
302878,3 AV/86 ST,nyc,Bus,['B37'],1,0,1,1,40.623772,-74.030832
308254,3 AV/82 ST,nyc,Bus,['B37'],1,0,1,1,40.62627,-74.029832
302975,3 AV/37 ST,nyc,Bus,"['B37', 'B70']",1,0,2,2,40.655125,-74.007095
302976,3 AV/39 ST,nyc,Bus,['B37'],1,1,2,2,40.653692,-74.008621
901464,3 AV/41 ST,nyc,Bus,['B37'],1,1,2,2,40.652726,-74.009618
302978,3 AV/43 ST,nyc,Bus,['B37'],1,1,2,2,40.651498,-74.010925
308179,3 AV/46 ST,nyc,Bus,['B37'],1,1,2,2,40.650093,-74.012343
901480,3 AV/47 ST,nyc,Bus,['B37'],1,1,2,2,40.649305,-74.012605
302899,3 AV/39 ST,nyc,Bus,['B37'],1,0,2,2,40.653657,-74.008061
302900,3 AV/37 ST,nyc,Bus,['B37'],1,0,2,2,40.65504,-74.006608
302678,39 ST/2 AV,nyc,Bus,"['B70', 'B35']",1,1,2,2,40.654972,-74.010181
302679,39 ST/3 AV,nyc,Bus,"['B70', 'B35']",1,1,2,2,40.65396,-74.008495
305909,3 AV/39 ST,nyc,Bus,['B70'],1,0,2,2,40.653985,-74.008306
302897,3 AV/44 ST,nyc,Bus,['B37'],0,1,2,2,40.651163,-74.010613
302898,3 AV/42 ST,nyc,Bus,['B37'],0,1,2,2,40.652266,-74.009453
305439,5 AV/42 ST,nyc,Bus,['B63'],0,0,2,2,40.649382,-74.005971
305412,ATLANTIC AV/4 AV,nyc,Bus,"['B37', 'B63']",1,2,2,1,40.684422,-73.978557
308570,4 AV/DEAN ST,nyc,Bus,['B37'],1,2,2,1,40.683264,-73.979275
308260,3 AV/BERGEN ST,nyc,Bus,['B37'],1,2,2,1,40.683945,-73.981543
801172,4 AV/DEAN ST,nyc,Bus,['B37'],1,2,2,1,40.68353,-73.979074
305410,ATLANTIC AV/NEVINS ST,nyc,Bus,"['B63', 'B65']",1,2,2,1,40.68592,-73.982507
305411,ATLANTIC AV/3 AV,nyc,Bus,"['B63', 'B65']",1,2,2,1,40.685314,-73.980912
307540,ATLANTIC AV/4 AV,nyc,Bus,['B63'],1,2,2,1,40.684576,-73.978665
308323,ATLANTIC AV/3 AV,nyc,Bus,['B63'],1,2,2,1,40.68554,-73.981005
303524,FLATBUSH AV/STATE ST,nyc,Bus,"['B67', 'B45']",1,2,2,1,40.685406,-73.978525
308571,BERGEN ST/4 AV,nyc,Bus,['B65'],1,2,2,1,40.682762,-73.980132
305610,BERGEN ST/3 AV,nyc,Bus,['B65'],1,2,2,1,40.683404,-73.981824
305611,BERGEN ST/NEVINS ST,nyc,Bus,['B65'],1,2,2,1,40.684193,-73.983843
307595,DEAN ST/3 AV,nyc,Bus,['B65'],1,2,2,1,40.683863,-73.981211
901485,3 AV/WARREN ST,nyc,Bus,['B37'],2,2,2,1,40.681953,-73.983075
302955,3 AV/BUTLER ST,nyc,Bus,['B37'],2,1,2,1,40.680635,-73.983974
302956,3 AV/DE GRAW ST,nyc,Bus,['B37'],1,1,2,1,40.679356,-73.984843
302957,3 AV/UNION ST,nyc,Bus,['B37'],1,1,2,1,40.67811,-73.985687
308263,3 AV/3 ST,nyc,Bus,['B37'],1,1,2,1,40.67522,-73.988009
302960,3 AV/6 ST,nyc,Bus,['B37'],1,1,2,1,40.67339,-73.989538
302914,3 AV/6 ST,nyc,Bus,['B37'],1,1,2,1,40.673516,-73.989181
302916,3 AV/CARROLL ST,nyc,Bus,['B37'],1,1,2,1,40.677323,-73.986015
302917,3 AV/UNION ST,nyc,Bus,['B37'],1,1,2,1,40.678593,-73.985157
302918,3 AV/DOUGLAS ST,nyc,Bus,['B37'],1,1,2,1,40.68013,-73.984111
308080,9 ST/2 AV,nyc,Bus,['B61'],2,0,2,1,40.672778,-73.993558
308746,3 AV/10 ST,nyc,Bus,['B37'],1,1,2,1,40.67095,-73.991492
801173,3 AV/8 ST,nyc,Bus,['B37'],1,1,2,1,40.671946,-73.9905
306023,9 ST/3 AV,nyc,Bus,['B61'],1,1,2,1,40.671428,-73.990912
307695,9 ST/2 AV,nyc,Bus,['B61'],1,1,2,1,40.672384,-73.992997
308121,9 ST/3 AV,nyc,Bus,['B61'],1,1,2,1,40.671175,-73.990656
306633,9 ST/4 AV,nyc,Bus,['B61'],1,1,2,1,40.670368,-73.988987
302962,3 AV/12 ST,nyc,Bus,['B37'],0,0,2,1,40.66944,-73.992837
302963,3 AV/14 ST,nyc,Bus,['B37'],0,0,2,1,40.668252,-73.993832
308258,3 AV/15 ST,nyc,Bus,['B37'],0,0,2,1,40.667736,-73.994034
901482,3 AV/12 ST,nyc,Bus,['B37'],0,1,2,1,40.669517,-73.992558
302995,3 AV/BAY RIDGE PY,nyc,Bus,['B37'],0,0,1,1,40.631595,-74.027794
302883,3 AV/BAY RIDGE PY,nyc,Bus,['B37'],0,0,1,1,40.631727,-74.027597
300410,4 AV/BAY RIDGE PY,nyc,Bus,['B4'],0,0,1,1,40.630536,-74.025309
302996,3 AV/77 ST,nyc,Bus,['B37'],1,0,1,1,40.629867,-74.028497
308267,3 AV/80 ST,nyc,Bus,['B37'],1,0,1,1,40.62804,-74.029261
302881,3 AV/80 ST,nyc,Bus,['B37'],1,0,1,1,40.628104,-74.029112
302882,3 AV/78 ST,nyc,Bus,['B37'],1,0,1,1,40.62957,-74.028528
300286,77 ST/RIDGE BL,nyc,Bus,['B4'],1,0,1,1,40.630524,-74.030709
300287,77 ST/3 AV,nyc,Bus,['B4'],1,0,1,1,40.630003,-74.028522
300411,4 AV/77 ST,nyc,Bus,['B4'],1,0,1,1,40.62957,-74.025708
300412,78 ST/4 AV,nyc,Bus,['B4'],1,0,1,1,40.628785,-74.026335
300413,78 ST/3 AV,nyc,Bus,['B4'],1,0,1,1,40.629297,-74.028504
302905,3 AV/26 ST,nyc,Bus,['B37'],0,0,2,2,40.660929,-74.000461
305431,5 AV/24 ST,nyc,Bus,['B63'],0,0,1,1,40.659502,-73.995444
305432,5 AV/26 ST,nyc,Bus,['B63'],0,0,1,1,40.658332,-73.996663
305434,5 AV/30 ST,nyc,Bus,['B63'],0,0,1,2,40.656093,-73.998994
302908,3 AV/20 ST,nyc,Bus,['B37'],1,0,2,1,40.664599,-73.996633
305373,5 AV/18 ST,nyc,Bus,['B63'],1,0,1,1,40.663243,-73.991377
305428,5 AV/18 ST,nyc,Bus,['B63'],1,0,1,1,40.662385,-73.992373
306421,7 AV/19 ST,nyc,Bus,"['B63', 'B69', 'B67']",1,1,1,1,40.660006,-73.987518
307521,19 ST/8 AV,nyc,Bus,"['B69', 'B67', 'B61']",1,1,1,1,40.658211,-73.985302
306573,19 ST/PROSPECT PK W,nyc,Bus,"['B69', 'B67']",1,0,1,1,40.656665,-73.982737
306553,MC DONALD AV/GREENWOOD AV,nyc,Bus,"['B69', 'B67']",1,0,1,2,40.649876,-73.980715
306554,MC DONALD AV/VANDERBILT AV,nyc,Bus,"['B69', 'B67']",1,0,1,2,40.651955,-73.981126
306555,MC DONALD AV/TERRACE PL,nyc,Bus,"['B69', 'B67']",1,0,0,1,40.653719,-73.981478
306556,20 ST/10 AV,nyc,Bus,"['B69', 'B67']",1,0,0,1,40.655362,-73.981947
306571,20 ST/PROSPECT PK W,nyc,Bus,"['B69', 'B67']",1,0,0,1,40.656833,-73.984311
305624,20 ST/8 AV,nyc,Bus,"['B69', 'B67']",1,1,1,1,40.658161,-73.986513
307047,PROSPECT PK W/18 ST,nyc,Bus,['B61'],1,0,1,1,40.657636,-73.982887
307227,PROSPECT PK W/18 ST,nyc,Bus,['B61'],1,0,1,1,40.657486,-73.983208
305858,PROSPECT PK W/19 ST,nyc,Bus,['B61'],1,0,1,1,40.65694,-73.983781
801136,PROSPECT PARK WEST/18 ST,nyc,Bus,['B61'],1,0,1,1,40.657574,-73.982948
305407,ATLANTIC AV/SMITH ST,nyc,Bus,"['B63', 'B65']",0,2,2,1,40.688371,-73.988811
305394,ATLANTIC AV/HOYT ST,nyc,Bus,['B63'],0,2,2,1,40.688014,-73.987376
305395,ATLANTIC AV/SMITH ST,nyc,Bus,['B63'],0,2,2,1,40.688815,-73.989478
305112,ATLANTIC AV/COURT ST,nyc,Bus,"['B63', 'B61']",0,2,2,1,40.689565,-73.992204
306034,SMITH ST/BERGEN ST,nyc,Bus,"['B57', 'B65']",0,2,2,1,40.686974,-73.990228
307010,SMITH ST/ATLANTIC AV,nyc,Bus,"['B57', 'B61', 'B65']",0,2,2,1,40.68878,-73.98898
305613,BERGEN ST/HOYT ST,nyc,Bus,['B65'],0,2,2,1,40.686049,-73.988606
305408,ATLANTIC AV/HOYT ST,nyc,Bus,"['B63', 'B65']",0,2,2,1,40.687563,-73.986727
305409,ATLANTIC AV/BOND ST,nyc,Bus,"['B63', 'B65']",0,2,2,1,40.686734,-73.984586
305392,ATLANTIC AV/NEVINS ST,nyc,Bus,['B63'],0,2,2,1,40.686331,-73.983042
305393,ATLANTIC AV/BOND ST,nyc,Bus,['B63'],0,2,2,1,40.687143,-73.985137
305612,BERGEN ST/BOND ST,nyc,Bus,['B65'],0,2,2,1,40.685208,-73.986457
305344,5 AV/80 ST,nyc,Bus,['B63'],2,0,1,1,40.626054,-74.023956
308420,5 AV/77 ST,nyc,Bus,['B63'],2,0,1,1,40.628283,-74.023049
308421,5 AV/78 ST,nyc,Bus,['B63'],2,0,1,1,40.626979,-74.023755
307487,7 AV SVC RD S/77 ST,nyc,Bus,['B70'],2,0,1,1,40.625286,-74.019489
300288,4 AV/77 ST,nyc,Bus,['B4'],2,0,1,1,40.629658,-74.025431
308327,5 AV/54 ST,nyc,Bus,['B63'],0,1,2,2,40.643074,-74.01232
305357,5 AV/52 ST,nyc,Bus,['B63'],0,1,2,2,40.644183,-74.011174
305358,5 AV/50 ST,nyc,Bus,['B63'],0,1,2,2,40.645297,-74.010014
306581,50 ST/5 AV,nyc,Bus,['B11'],0,1,2,2,40.644861,-74.010021
301168,50 ST/6 AV,nyc,Bus,['B11'],0,1,2,2,40.64353,-74.007812
301298,49 ST/7 AV,nyc,Bus,['B11'],0,1,2,2,40.643231,-74.00561
306582,49 ST/6 AV,nyc,Bus,['B11'],0,1,2,2,40.64452,-74.007747
308328,5 AV/47 ST,nyc,Bus,['B63'],0,1,2,2,40.646969,-74.008263
305361,5 AV/44 ST,nyc,Bus,['B63'],0,0,2,2,40.648651,-74.006515
305362,5 AV/41 ST,nyc,Bus,['B63'],0,0,2,2,40.650345,-74.004764
305363,5 AV/39 ST,nyc,Bus,['B63'],0,0,2,2,40.651479,-74.003571
305364,5 AV/36 ST,nyc,Bus,['B63'],0,0,1,2,40.65281,-74.00217
302682,39 ST/6 AV,nyc,Bus,"['B70', 'B35']",0,0,1,2,40.649686,-74.001423
302779,39 ST/7 AV,nyc,Bus,"['B70', 'B35']",0,1,1,2,40.64886,-73.999823
302780,39 ST/6 AV,nyc,Bus,"['B70', 'B35']",0,0,1,2,40.650183,-74.002014
302781,39 ST/5 AV,nyc,Bus,"['B70', 'B35']",0,0,2,2,40.651232,-74.003752
305365,5 AV/34 ST,nyc,Bus,['B63'],0,0,1,2,40.654298,-74.000645
305367,5 AV/30 ST,nyc,Bus,['B63'],0,0,1,2,40.656546,-73.998313
305369,5 AV/26 ST,nyc,Bus,['B63'],0,0,1,1,40.65878,-73.995981
308155,MC DONALD AV /20 ST,nyc,Bus,"['B69', 'B67']",0,0,0,1,40.654895,-73.981857
306558,MC DONALD AV/TERRACE PL,nyc,Bus,"['B69', 'B67']",0,0,0,1,40.653053,-73.981501
306559,MC DONALD AV/VANDERBILT ST,nyc,Bus,"['B69', 'B67']",0,0,1,2,40.651248,-73.981106
306560,MC DONALD AV/GREENWOOD AV,nyc,Bus,"['B69', 'B67']",0,0,1,2,40.649148,-73.98071
308332,5 AV/PROSPECT AV,nyc,Bus,['B63'],0,1,2,1,40.664135,-73.990452
305426,5 AV/15 ST,nyc,Bus,['B63'],0,1,2,1,40.665348,-73.989615
305427,5 AV/PROSPECT AV,nyc,Bus,['B63'],0,1,2,1,40.664173,-73.990499
308333,5 AV/14 ST,nyc,Bus,['B63'],0,1,2,1,40.666231,-73.988559
305377,5 AV/11 ST,nyc,Bus,['B63'],0,1,2,1,40.668191,-73.987012
305423,5 AV/9 ST,nyc,Bus,['B63'],0,1,2,1,40.66891,-73.986637
